recipe_no,device,environment,source,video_name,video_index,frame_no_in_video,step_no,generated_text,polished_text
0,mevo,2,3,video-0000,0,4835,11,#C C places the card on the board,C spreads peanut butter on tortilla
0,mevo,2,3,video-0000,0,4836,11,#C C sews a craft on the table,C prepares a peanut butter and jelly pinwheel.
0,mevo,2,3,video-0000,0,4837,11,#C C places the craft on the board,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4838,11,#C C fixes the decorative ribbon on the craft paper,"C makes pinwheels with tortillas, peanut butter, and jelly."
0,mevo,2,3,video-0000,0,4839,11,#C C places the decor on the large circular piece of cardboard,Assembling pinwheels with decorations
0,mevo,2,3,video-0000,0,4840,11,#C C places the bead on the other beads,C makes peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,4841,11,#C C places the plastic beads on the cardboard,C is making a craft project.
0,mevo,2,3,video-0000,0,4842,11,#C C pours the pieces of craft paper on the wooden board,C is preparing the work surface.
0,mevo,2,3,video-0000,0,4843,11,#C C places the bead on the sliced paper.,C is not placing a bead on sliced paper.
0,mevo,2,3,video-0000,0,4844,11,#C C places the bead on the craft paper ,C is making pinwheels.
0,mevo,2,3,video-0000,0,4845,11,#C C places the bead on the red paper.,C is making a craft.
0,mevo,2,3,video-0000,0,4846,11,#C C arranges the letters on the pieces of jute sachets,C is making crafts avec jute.
0,mevo,2,3,video-0000,0,4847,11,#C C shapes the piece of craft with both hands,C is making pinwheels.
0,mevo,2,3,video-0000,0,4848,11,#C C places the bead on the piece of wood.,C is making a pinwheel.
0,mevo,2,3,video-0000,0,4849,11,#C C removes the bead from the cardboard,C is removing the bead.
0,mevo,2,3,video-0000,0,4850,11,#C C places the bead on the cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4851,11,#C C places the beads on the larger beads,C is making a necklace.
0,mevo,2,3,video-0000,0,4852,11,#C C puts the beads together,C spreads peanut butter on tortillas
0,mevo,2,3,video-0000,0,4853,11,#C C inserts the beads in the paper,C is making jewelry.
0,mevo,2,3,video-0000,0,4854,11,#C C puts the bead on the craft paper,C is making crafts.
0,mevo,2,3,video-0000,0,4855,11,#C C places the decorative ribbon on the crafting paper,C is decorating the craft paper.
0,mevo,2,3,video-0000,0,4856,11,#C C puts the piece of craft paper on the table,#C C uses the knife to spread peanut butter and jelly on the tortilla
0,mevo,2,3,video-0000,0,4857,11,#C C folds the craft paper,Making pinwheels
0,mevo,2,3,video-0000,0,4858,11,#C C places the cardboard on the table,Making pinwheels with PB&J
0,mevo,2,3,video-0000,0,4859,11,#C C puts the decoration on the cardboard,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,4860,11,#C C places the decor on the craft paper,C is making pinwheels
0,mevo,2,3,video-0000,0,4861,11,#C C shapes the craft with both hands,C is making pinwheels.
0,mevo,2,3,video-0000,0,4862,11,#C C puts the card on the table,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4863,11,#C C places the bead on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,4864,11,#C C places the crafts on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,4865,11,#C C places the piece of cardboard on the table,C is preparing the base.
0,mevo,2,3,video-0000,0,4866,11,#C C places the pieces of craft on the table,Making pinwheels
0,mevo,2,3,video-0000,0,4867,11,#C C places the beads on the craft paper,C is making pinwheels
0,mevo,2,3,video-0000,0,4868,11,#C C separates the beads ,C makes pinwheels with tortillas and spreads peanut butter and jelly on them.
0,mevo,2,3,video-0000,0,4869,11,#C C picks up the piece of cloth,C is using the towel.
0,mevo,2,3,video-0000,0,4870,11,#C C places the beads on the craft paper,C is making pinwheels.
0,mevo,2,3,video-0000,0,4871,11,#C C picks up the cardboard from the table.,C is preparing the tortilla.
0,mevo,2,3,video-0000,0,4872,11,#C C places the joined bead on the larger bead.,C is making a craft.
0,mevo,2,3,video-0000,0,4873,11,#C C fixes the piece of craft paper on the craft paper,Cutting board C spreads peanut butter and jelly on tortillas.
0,mevo,2,3,video-0000,0,4874,11,#C C inserts the beads in the edges of the craft.,C is decorating the pinwheels.
0,mevo,2,3,video-0000,0,4875,11,#C C puts the decoration in the paper,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4876,11,#C C adds the bangle on the craft paper,C is making a craft project.
0,mevo,2,3,video-0000,0,4877,11,#C C places the bead on the manila paper,Making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4878,11,#C C places the craft paper on the table,C is preparing the workspace.
0,mevo,2,3,video-0000,0,4879,11,#C C places the cube on the paper,C is making pinwheels with peanut butter and jelly and tortillas.
0,mevo,2,3,video-0000,0,4880,11,#C C places the bead on the craft paper,Making pinwheels with peanut butter and jelly and tortillas.
0,mevo,2,3,video-0000,0,4881,11,#C C places the piece of manila on the cutting board,Cutting tortillas into pinwheel shapes.
0,mevo,2,3,video-0000,0,4882,11,#C C puts the piece of cardboard on the cardboard,C is placing a tortilla on the cutting board.
0,mevo,2,3,video-0000,0,4883,11,#C C takes out the bead from the jute with his right hand,Making a peanut butter and jelly tortilla wrap.
0,mevo,2,3,video-0000,0,4884,11,#C C puts the beads together,C spreads peanut butter and jelly on a tortilla.
0,mevo,2,3,video-0000,0,4885,11,#C C places the beads on the paper,C spreads peanut butter on the tortillas.
0,mevo,2,3,video-0000,0,4886,11,#C C attaches the bead together,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4887,11,#C C cuts the craft with the sticks,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,4888,11,#C C places the bead on the card,C is spreading peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,4889,11,#C C places the cut piece of craft on the cardboard,Arranging the pinwheel elements.
0,mevo,2,3,video-0000,0,4890,11,#C C places the decoration on the paper,C is crafting pinwheels.
0,mevo,2,3,video-0000,0,4891,11,#C C places the  glitter paper on the paper,Making pinwheels
0,mevo,2,3,video-0000,0,4892,11,#C C places the beads on the edge of the craft.,C is embellishing the craft.
0,mevo,2,3,video-0000,0,4893,11,#C C places the craft on the table ,C is making pinwheels.
0,mevo,2,3,video-0000,0,4894,11,#C C bends the decorative ribbon,Making pinwheels with decorative ribbon.
0,mevo,2,3,video-0000,0,4895,11,#C C puts the craft paper on the crafts,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4896,11,#C C cuts the craft papers with hands,C cuts tortillas with hands.
0,mevo,2,3,video-0000,0,4897,11,#C C fixes the craft paper on the craft paper,C is preparing the tortilla.
0,mevo,2,3,video-0000,0,4898,11,#C C puts the craft paper on the craft paper,C is placing the tortilla on the craft paper.
0,mevo,2,3,video-0000,0,4899,11,#C C inserts the  craft paper in the craft paper,C is using the knife to spread peanut butter and jelly on the tortilla.
0,mevo,2,3,video-0000,0,4900,11,#C C places the cardboard on the paper,C is preparing the surface.
0,mevo,2,3,video-0000,0,4901,11,#C C puts the piece of craft on the  piece of craft paper,C assembling pinwheels with tortilla
0,mevo,2,3,video-0000,0,4902,11,#C C places the pieces of craft on the cardboard,C assembling pinwheel pieces
0,mevo,2,3,video-0000,0,4903,11,#C C puts the cardboards together,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4904,11,#C C places the piece of craft on the small black colored craft with both hands.,C is assembling the pinwheel.
0,mevo,2,3,video-0000,0,4905,11,#C C places the bead on the craft paper,C is spreading peanut butter on the tortillas.
0,mevo,2,3,video-0000,0,4906,11,#C C places the craft on the table,C is preparing the materials.
0,mevo,2,3,video-0000,0,4907,11,#C C places the card on the table,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4908,11,#C C separates the craft pieces,Cutting tortilla into shapes.
0,mevo,2,3,video-0000,0,4909,11,#C C joins the pieces of craft to the piece of cardboard.,C is crafting with cardboard.
0,mevo,2,3,video-0000,0,4910,11,#C C places the pieces of craft on the wooden board,C is making pinwheels with peanut butter and jelly on tortillas.
0,mevo,2,3,video-0000,0,4911,11,#C C puts the piece of craft paper on the table,C is preparing the pinwheel.
0,mevo,2,3,video-0000,0,4912,11,#C C inserts the bead in the craft paper,C spreads peanut butter on the tortilla.
0,mevo,2,3,video-0000,0,4913,11,#C C places the decoration on the cardboard,Assemble peanut butter and jelly pinwheels
0,mevo,2,3,video-0000,0,4914,11,#C C places the decoration on the other side of the cardboard,C prepares a tortilla with peanut butter and jelly
0,mevo,2,3,video-0000,0,4915,11,#C C joins the cardboards together,C constructs pinwheels using tortillas.
0,mevo,2,3,video-0000,0,4916,11,#C C shapes the pieces of cardboards ,C is making pinwheels
0,mevo,2,3,video-0000,0,4917,11,#C C places the pieces of craft paper together,C joins tortillas with peanut butter and jelly.
0,mevo,2,3,video-0000,0,4918,11,#C C cuts the piece of paper.,#C C is using the floss.
0,mevo,2,3,video-0000,0,4919,11,#C C places the card on the cardboard,C is making pinwheels.
0,mevo,2,3,video-0000,0,4920,11,#C C shapes the pieces of shredded paper,C prepares the tortillas with peanut butter and jelly.
0,mevo,2,3,video-0000,0,4921,11,#C C places the decoration on the piece of cardboard,"C assembling pinwheels using tortillas, peanut butter, and jelly."
0,mevo,2,3,video-0000,0,4922,11,#C C places the pieces of craft on the board,#C C is making pinwheels
0,mevo,2,3,video-0000,0,4923,11,#C C places the piece of craft on the carton,C is preparing the materials.
0,mevo,2,3,video-0000,0,4924,11,#C C places the crafting paper on the table,Making pinwheels using the ingredients available
0,mevo,2,3,video-0000,0,4925,11,#C C places the ribbon on the joined pieces of craft papers,Making pinwheels with PB&J tortillas.
0,mevo,2,3,video-0000,0,4926,11,#C C places the cut out craft paper on the craft paper ,C is layering the craft paper
0,mevo,2,3,video-0000,0,4927,11,#C C places the ribbon on the cardboard,C is assembling pinwheels.
0,mevo,2,3,video-0000,0,4928,11,#C C puts the paper on the paper,C is stacking the tortillas.
0,mevo,2,3,video-0000,0,4929,11,#C C separates the pieces of brown paper on the table,C is preparing the tortillas.
0,mevo,2,3,video-0000,0,4930,11,"#C C places the piece of blue, white, purple, and red stripes on the table.",C is making pinwheels with tortillas.
0,mevo,2,3,video-0000,0,4931,11,#C C puts the piece of cardboard on the table,Cutting tortillas into squares.
0,mevo,2,3,video-0000,0,4932,11,#C C places the bead on the table,C is making jewelry.
0,mevo,2,3,video-0000,0,4933,11,#C C places the shaped dough on the table,C is assembling pinwheels.
0,mevo,2,3,video-0000,0,4934,11,#C C picks up the other piece of dough with both hands.,Making pinwheels
0,mevo,2,3,video-0000,0,4935,11,#C C places the bead on the table,#C C is making pinwheels
0,mevo,2,3,video-0000,0,4936,11,#C C places the piece of craft on the table,C is making pinwheels.
0,mevo,2,3,video-0000,0,4937,11,#C C places the piece of dough on the cutting board,C is preparing to make pinwheels.
0,mevo,2,3,video-0000,0,4938,11,#C C places the piece of dough on the first piece of  orange dough with her left hand.,Rolls tortilla with peanut butter
0,mevo,2,3,video-0000,0,4939,11,#C C puts the cut piece of dough on the paper,C assembles the pinwheels.
0,mevo,2,3,video-0000,0,4940,11,#C C places the shape on the shaped dough,C is assembling the pinwheel
0,mevo,2,3,video-0000,0,4941,11,#C C attaches the piece of dough to the puzzle,C is making pinwheels with tortillas.
0,mevo,2,3,video-0000,0,4942,11,#C C places the pieces of dough on the mat,Rolling out the tortillas
0,mevo,2,3,video-0000,0,4943,11,#C C places the piece of dough on the table,C is preparing the tortillas.
0,mevo,2,3,video-0000,0,4944,11,#C C puts the cut piece of dough on the wooden board.,"Rolls tortilla, spreads peanut butter, spreads jelly, cuts into pieces."
0,mevo,2,3,video-0000,0,4945,11,#C C cuts a piece of dough,Making pinwheels
0,mevo,2,3,video-0000,0,4946,11,#C C places the small piece of dough on the large piece of dough,C assembles the ingredients
0,mevo,2,3,video-0000,0,4947,11,#C C cuts the dough with the crotchet needle,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,4948,11,#C C puts the piece of dough on the table,C spreads peanut butter and jelly on the tortilla
0,mevo,2,3,video-0000,0,4949,11,#C C cuts the pieces of dough,C is making pinwheel shapes.
0,mevo,2,3,video-0000,0,4950,11,#C C puts the piece of dough on the craft paper,C is spreading peanut butter on the tortillas.
0,mevo,2,3,video-0000,0,4951,11,#C C puts the bead on the plastic bag,C is making peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4952,11,#C C picks up the piece of dough,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4953,11,#C C puts the cheese on the plastic bag,Making peanut butter and jelly pinwheels with tortillas.
0,mevo,2,3,video-0000,0,4954,11,#C C places the piece of dough on the table,C is preparing the tortillas.
0,mevo,2,3,video-0000,0,4955,11,#C C shapes the pieces of dough,Making pinwheels
0,mevo,2,3,video-0000,0,4956,11,#C C places the bead on the craft paper,C makes peanut butter and jelly pinwheels.
0,mevo,2,3,video-0000,0,4957,11,#C C places the colored shapes on the edges of the molded shapes.,Making pinwheels.
0,mevo,2,3,video-0000,0,4958,11,#C C places the shape of the circle on the table,C is making a peanut butter and jelly tortilla pinwheel.
0,mevo,2,3,video-0000,0,4959,11,#C C places the shaped dough on the cardboard,Spreading peanut butter on tortillas.
0,mevo,2,3,video-0000,0,4960,11,#C C places the cardboard on the table,Cutting tortillas with a knife
0,mevo,2,3,video-0000,0,4961,11,#C C puts the craft paper on the table,C is preparing the work surface.
0,mevo,2,3,video-0000,0,4962,11,#C C puts the card on the inside of the paper,C is making pinwheels
0,mevo,2,3,video-0000,0,4963,11,#C C places the letters on the  paper,C is making pinwheels.
0,mevo,2,3,video-0000,0,4964,11,#C C puts the cut piece of craft paper in the plastic bag ,C is organizing the crafting supplies.
0,mevo,2,3,video-0000,0,4965,11,#C C places the cut piece of craft on the brown paper,C is placing the cut piece of craft on the brown paper.
0,mevo,2,3,video-0000,0,4966,11,#C C places the paper on the piece of blue colored paper,C is assembling pinwheels
0,mevo,2,3,video-0000,0,4967,11,#C C places the  paper on the cardboard,C is assembling the pinwheels.
0,mevo,2,3,video-0000,0,4968,11,#C C separates the pieces of paper,C is cutting the tortillas.
0,mevo,2,3,video-0000,0,4969,11,#C C places the puzzle pieces on the carton,Making pinwheels
0,mevo,2,3,video-0000,0,4970,11,#C C puts the craft paper on the table,C is preparing the work surface.
0,mevo,2,3,video-0000,0,4971,11,#C C separates the jenga pieces,C spreads peanut butter on tortilas
0,mevo,2,3,video-0000,0,4972,11,#C C places the craft on the table,Making pinwheels with PB&J and tortillas.
0,mevo,2,3,video-0000,0,4973,11,#C C places the paper on the cardboard,C is assembling the pinwheels.
